================================================================================
********************************************************************************
Pure Minimum Conflict Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Pure Minimum Conflict Algorithm Detail
NQueen	Time	Iteration	SUCCESS/FAIL	Number of Trials
7	47	60	SUCCESS	1
7	246	341	SUCCESS	2
7	25	30	SUCCESS	3
7	56	83	SUCCESS	4
7	244	364	SUCCESS	5
7	163	235	SUCCESS	6
7	775	1163	SUCCESS	7
7	22	26	SUCCESS	8
7	17	22	SUCCESS	9
7	35	44	SUCCESS	10
7	49	73	SUCCESS	11
7	248	341	SUCCESS	12
7	25	30	SUCCESS	13
7	57	83	SUCCESS	14
7	243	364	SUCCESS	15
7	164	235	SUCCESS	16
7	780	1163	SUCCESS	17
7	22	26	SUCCESS	18
7	17	22	SUCCESS	19
7	35	44	SUCCESS	20
7	49	73	SUCCESS	21
7	243	341	SUCCESS	22
7	25	30	SUCCESS	23
7	56	83	SUCCESS	24
7	243	364	SUCCESS	25
7	163	235	SUCCESS	26
7	774	1163	SUCCESS	27
7	22	26	SUCCESS	28
7	17	22	SUCCESS	29
7	35	44	SUCCESS	30
7	48	73	SUCCESS	31
7	246	341	SUCCESS	32
7	25	30	SUCCESS	33
7	57	83	SUCCESS	34
7	241	364	SUCCESS	35
7	163	235	SUCCESS	36
7	773	1163	SUCCESS	37
7	22	26	SUCCESS	38
7	17	22	SUCCESS	39
7	36	44	SUCCESS	40
7	50	73	SUCCESS	41
7	247	341	SUCCESS	42
7	25	30	SUCCESS	43
7	57	83	SUCCESS	44
7	242	364	SUCCESS	45
7	164	235	SUCCESS	46
7	772	1163	SUCCESS	47
7	22	26	SUCCESS	48
7	17	22	SUCCESS	49
7	35	44	SUCCESS	50
********************************************************************************
8	151	199	SUCCESS	1
8	139	186	SUCCESS	2
8	22	23	SUCCESS	3
8	167	202	SUCCESS	4
8	96	123	SUCCESS	5
8	339	456	SUCCESS	6
8	327	414	SUCCESS	7
8	139	182	SUCCESS	8
8	785	1055	SUCCESS	9
8	145	191	SUCCESS	10
8	165	211	SUCCESS	11
8	109	149	SUCCESS	12
8	42	48	SUCCESS	13
8	102	146	SUCCESS	14
8	84	101	SUCCESS	15
8	50	58	SUCCESS	16
8	30	36	SUCCESS	17
8	105	134	SUCCESS	18
8	27	32	SUCCESS	19
8	26	33	SUCCESS	20
8	162	197	SUCCESS	21
8	194	253	SUCCESS	22
8	140	182	SUCCESS	23
8	789	1055	SUCCESS	24
8	147	191	SUCCESS	25
8	165	211	SUCCESS	26
8	109	149	SUCCESS	27
8	43	48	SUCCESS	28
8	101	146	SUCCESS	29
8	85	101	SUCCESS	30
8	49	58	SUCCESS	31
8	31	36	SUCCESS	32
8	109	134	SUCCESS	33
8	27	32	SUCCESS	34
8	26	33	SUCCESS	35
8	160	197	SUCCESS	36
8	195	253	SUCCESS	37
8	140	182	SUCCESS	38
8	790	1055	SUCCESS	39
8	146	191	SUCCESS	40
8	165	211	SUCCESS	41
8	109	149	SUCCESS	42
8	43	48	SUCCESS	43
8	103	146	SUCCESS	44
8	83	101	SUCCESS	45
8	50	58	SUCCESS	46
8	31	36	SUCCESS	47
8	104	134	SUCCESS	48
8	27	32	SUCCESS	49
8	27	33	SUCCESS	50
********************************************************************************
9	70	63	SUCCESS	1
9	612	603	SUCCESS	2
9	110	114	SUCCESS	3
9	270	270	SUCCESS	4
9	218	209	SUCCESS	5
9	272	269	SUCCESS	6
9	408	393	SUCCESS	7
9	271	269	SUCCESS	8
9	407	393	SUCCESS	9
9	270	269	SUCCESS	10
9	407	393	SUCCESS	11
9	269	269	SUCCESS	12
9	407	393	SUCCESS	13
9	271	269	SUCCESS	14
9	406	393	SUCCESS	15
9	267	269	SUCCESS	16
9	410	393	SUCCESS	17
9	268	269	SUCCESS	18
9	406	393	SUCCESS	19
9	270	269	SUCCESS	20
9	406	393	SUCCESS	21
9	269	269	SUCCESS	22
9	408	393	SUCCESS	23
9	270	269	SUCCESS	24
9	408	393	SUCCESS	25
9	268	269	SUCCESS	26
9	407	393	SUCCESS	27
9	268	269	SUCCESS	28
9	409	393	SUCCESS	29
9	268	269	SUCCESS	30
9	408	393	SUCCESS	31
9	268	269	SUCCESS	32
9	408	393	SUCCESS	33
9	270	269	SUCCESS	34
9	406	393	SUCCESS	35
9	269	269	SUCCESS	36
9	408	393	SUCCESS	37
9	268	269	SUCCESS	38
9	405	393	SUCCESS	39
9	271	269	SUCCESS	40
9	407	393	SUCCESS	41
9	269	269	SUCCESS	42
9	408	393	SUCCESS	43
9	268	269	SUCCESS	44
9	423	393	SUCCESS	45
9	273	269	SUCCESS	46
9	407	393	SUCCESS	47
9	269	269	SUCCESS	48
9	409	393	SUCCESS	49
9	269	269	SUCCESS	50
********************************************************************************
10	284	234	SUCCESS	1
10	280	241	SUCCESS	2
10	72	56	SUCCESS	3
10	744	631	SUCCESS	4
10	344	294	SUCCESS	5
10	271	224	SUCCESS	6
10	1389	1175	SUCCESS	7
10	214	178	SUCCESS	8
10	1843	1579	SUCCESS	9
10	34	23	SUCCESS	10
10	60	45	SUCCESS	11
10	117	92	SUCCESS	12
10	580	472	SUCCESS	13
10	605	514	SUCCESS	14
10	577	509	SUCCESS	15
10	579	509	SUCCESS	16
10	576	509	SUCCESS	17
10	575	509	SUCCESS	18
10	574	509	SUCCESS	19
10	576	509	SUCCESS	20
10	573	509	SUCCESS	21
10	576	509	SUCCESS	22
10	571	509	SUCCESS	23
10	574	509	SUCCESS	24
10	573	509	SUCCESS	25
10	575	509	SUCCESS	26
10	576	509	SUCCESS	27
10	572	509	SUCCESS	28
10	574	509	SUCCESS	29
10	573	509	SUCCESS	30
10	574	509	SUCCESS	31
10	574	509	SUCCESS	32
10	574	509	SUCCESS	33
10	576	509	SUCCESS	34
10	573	509	SUCCESS	35
10	574	509	SUCCESS	36
10	573	509	SUCCESS	37
10	572	509	SUCCESS	38
10	574	509	SUCCESS	39
10	573	509	SUCCESS	40
10	574	509	SUCCESS	41
10	572	509	SUCCESS	42
10	574	509	SUCCESS	43
10	574	509	SUCCESS	44
10	574	509	SUCCESS	45
10	575	509	SUCCESS	46
10	575	509	SUCCESS	47
10	574	509	SUCCESS	48
10	573	509	SUCCESS	49
10	573	509	SUCCESS	50
********************************************************************************
11	1127	719	SUCCESS	1
11	867	596	SUCCESS	2
11	223	143	SUCCESS	3
11	573	372	SUCCESS	4
11	553	361	SUCCESS	5
11	3805	2495	SUCCESS	6
11	1264	821	SUCCESS	7
11	397	258	SUCCESS	8
11	1058	689	SUCCESS	9
11	3196	2105	SUCCESS	10
11	167	104	SUCCESS	11
11	1523	999	SUCCESS	12
11	126	80	SUCCESS	13
11	51	30	SUCCESS	14
11	1756	1157	SUCCESS	15
11	1277	851	SUCCESS	16
11	3464	2265	SUCCESS	17
11	1257	852	SUCCESS	18
11	402	261	SUCCESS	19
11	209	135	SUCCESS	20
11	2698	1812	SUCCESS	21
11	1260	821	SUCCESS	22
11	397	258	SUCCESS	23
11	1063	689	SUCCESS	24
11	3190	2105	SUCCESS	25
11	167	104	SUCCESS	26
11	1527	999	SUCCESS	27
11	125	80	SUCCESS	28
11	51	30	SUCCESS	29
11	1752	1157	SUCCESS	30
11	1276	851	SUCCESS	31
11	3464	2265	SUCCESS	32
11	1262	852	SUCCESS	33
11	401	261	SUCCESS	34
11	206	135	SUCCESS	35
11	2697	1812	SUCCESS	36
11	1256	821	SUCCESS	37
11	396	258	SUCCESS	38
11	1059	689	SUCCESS	39
11	3194	2105	SUCCESS	40
11	165	104	SUCCESS	41
11	1529	999	SUCCESS	42
11	126	80	SUCCESS	43
11	51	30	SUCCESS	44
11	1758	1157	SUCCESS	45
11	1285	851	SUCCESS	46
11	3470	2265	SUCCESS	47
11	1263	852	SUCCESS	48
11	398	261	SUCCESS	49
11	208	135	SUCCESS	50
********************************************************************************
12	933	556	SUCCESS	1
12	1164	713	SUCCESS	2
12	194	111	SUCCESS	3
12	74	43	SUCCESS	4
12	163	92	SUCCESS	5
12	109	60	SUCCESS	6
12	203	120	SUCCESS	7
12	1555	953	SUCCESS	8
12	735	441	SUCCESS	9
12	1454	870	SUCCESS	10
12	1127	672	SUCCESS	11
12	1271	784	SUCCESS	12
12	919	540	SUCCESS	13
12	752	441	SUCCESS	14
12	1446	870	SUCCESS	15
12	1125	672	SUCCESS	16
12	1260	784	SUCCESS	17
12	922	540	SUCCESS	18
12	752	441	SUCCESS	19
12	1445	870	SUCCESS	20
12	1145	672	SUCCESS	21
12	1262	784	SUCCESS	22
12	921	540	SUCCESS	23
12	754	441	SUCCESS	24
12	1448	870	SUCCESS	25
12	1124	672	SUCCESS	26
12	1263	784	SUCCESS	27
12	919	540	SUCCESS	28
12	753	441	SUCCESS	29
12	1446	870	SUCCESS	30
12	1129	672	SUCCESS	31
12	1262	784	SUCCESS	32
12	922	540	SUCCESS	33
12	754	441	SUCCESS	34
12	1453	870	SUCCESS	35
12	1129	672	SUCCESS	36
12	1266	784	SUCCESS	37
12	919	540	SUCCESS	38
12	753	441	SUCCESS	39
12	1443	870	SUCCESS	40
12	1123	672	SUCCESS	41
12	1262	784	SUCCESS	42
12	919	540	SUCCESS	43
12	757	441	SUCCESS	44
12	1445	870	SUCCESS	45
12	1124	672	SUCCESS	46
12	1255	784	SUCCESS	47
12	918	540	SUCCESS	48
12	752	441	SUCCESS	49
12	1445	870	SUCCESS	50
********************************************************************************
13	793	387	SUCCESS	1
13	170	77	SUCCESS	2
13	945	465	SUCCESS	3
13	382	181	SUCCESS	4
13	1599	776	SUCCESS	5
13	201	93	SUCCESS	6
13	1610	776	SUCCESS	7
13	201	93	SUCCESS	8
13	1607	776	SUCCESS	9
13	202	93	SUCCESS	10
13	1608	776	SUCCESS	11
13	201	93	SUCCESS	12
13	1612	776	SUCCESS	13
13	200	93	SUCCESS	14
13	1610	776	SUCCESS	15
13	201	93	SUCCESS	16
13	1608	776	SUCCESS	17
13	201	93	SUCCESS	18
13	1608	776	SUCCESS	19
13	199	93	SUCCESS	20
13	1607	776	SUCCESS	21
13	201	93	SUCCESS	22
13	1608	776	SUCCESS	23
13	199	93	SUCCESS	24
13	1608	776	SUCCESS	25
13	199	93	SUCCESS	26
13	1605	776	SUCCESS	27
13	199	93	SUCCESS	28
13	1608	776	SUCCESS	29
13	199	93	SUCCESS	30
13	1606	776	SUCCESS	31
13	202	93	SUCCESS	32
13	1611	776	SUCCESS	33
13	201	93	SUCCESS	34
13	1606	776	SUCCESS	35
13	201	93	SUCCESS	36
13	1611	776	SUCCESS	37
13	199	93	SUCCESS	38
13	1611	776	SUCCESS	39
13	201	93	SUCCESS	40
13	1608	776	SUCCESS	41
13	201	93	SUCCESS	42
13	1612	776	SUCCESS	43
13	203	93	SUCCESS	44
13	1611	776	SUCCESS	45
13	201	93	SUCCESS	46
13	1607	776	SUCCESS	47
13	201	93	SUCCESS	48
13	1609	776	SUCCESS	49
13	201	93	SUCCESS	50
********************************************************************************
14	125	46	SUCCESS	1
14	541	228	SUCCESS	2
14	898	391	SUCCESS	3
14	916	393	SUCCESS	4
14	1595	681	SUCCESS	5
14	936	408	SUCCESS	6
14	3500	1530	SUCCESS	7
14	314	130	SUCCESS	8
14	1000	428	SUCCESS	9
14	2933	1269	SUCCESS	10
14	1596	689	SUCCESS	11
14	1527	648	SUCCESS	12
14	218	90	SUCCESS	13
14	351	150	SUCCESS	14
14	908	386	SUCCESS	15
14	299	124	SUCCESS	16
14	1582	670	SUCCESS	17
14	555	243	SUCCESS	18
14	2787	1191	SUCCESS	19
14	4518	1920	SUCCESS	20
14	1821	788	SUCCESS	21
14	2647	1123	SUCCESS	22
14	2134	908	SUCCESS	23
14	274	115	SUCCESS	24
14	906	387	SUCCESS	25
14	1883	819	SUCCESS	26
14	1567	681	SUCCESS	27
14	937	408	SUCCESS	28
14	3507	1530	SUCCESS	29
14	319	130	SUCCESS	30
14	999	428	SUCCESS	31
14	2937	1269	SUCCESS	32
14	1591	689	SUCCESS	33
14	1530	648	SUCCESS	34
14	218	90	SUCCESS	35
14	352	150	SUCCESS	36
14	910	386	SUCCESS	37
14	303	124	SUCCESS	38
14	1578	670	SUCCESS	39
14	556	243	SUCCESS	40
14	2790	1191	SUCCESS	41
14	4519	1920	SUCCESS	42
14	1826	788	SUCCESS	43
14	2643	1123	SUCCESS	44
14	2135	908	SUCCESS	45
14	274	115	SUCCESS	46
14	908	387	SUCCESS	47
14	1895	819	SUCCESS	48
14	1571	681	SUCCESS	49
14	939	408	SUCCESS	50
********************************************************************************
15	1204	443	SUCCESS	1
15	5433	2024	SUCCESS	2
15	4001	1483	SUCCESS	3
15	618	229	SUCCESS	4
15	4330	1604	SUCCESS	5
15	231	81	SUCCESS	6
15	1833	671	SUCCESS	7
15	735	268	SUCCESS	8
15	1102	403	SUCCESS	9
15	1495	551	SUCCESS	10
15	650	241	SUCCESS	11
15	933	348	SUCCESS	12
15	2009	745	SUCCESS	13
15	903	336	SUCCESS	14
15	218	78	SUCCESS	15
15	4391	1630	SUCCESS	16
15	372	135	SUCCESS	17
15	421	152	SUCCESS	18
15	2276	840	SUCCESS	19
15	1386	523	SUCCESS	20
15	440	159	SUCCESS	21
15	2302	857	SUCCESS	22
15	1105	403	SUCCESS	23
15	133	44	SUCCESS	24
15	1193	439	SUCCESS	25
15	1369	502	SUCCESS	26
15	1092	402	SUCCESS	27
15	1161	429	SUCCESS	28
15	1154	441	SUCCESS	29
15	742	281	SUCCESS	30
15	504	188	SUCCESS	31
15	1247	460	SUCCESS	32
15	1819	670	SUCCESS	33
15	1207	445	SUCCESS	34
15	5221	1931	SUCCESS	35
15	4601	1701	SUCCESS	36
15	241	87	SUCCESS	37
15	601	223	SUCCESS	38
15	443	163	SUCCESS	39
15	776	284	SUCCESS	40
15	201	70	SUCCESS	41
15	1205	445	SUCCESS	42
15	5219	1931	SUCCESS	43
15	4595	1701	SUCCESS	44
15	242	87	SUCCESS	45
15	600	223	SUCCESS	46
15	446	163	SUCCESS	47
15	775	284	SUCCESS	48
15	201	70	SUCCESS	49
15	1206	445	SUCCESS	50
********************************************************************************
16	540	187	SUCCESS	1
16	480	163	SUCCESS	2
16	478	163	SUCCESS	3
16	238	79	SUCCESS	4
16	137	45	SUCCESS	5
16	196	65	SUCCESS	6
16	6480	2248	SUCCESS	7
16	723	248	SUCCESS	8
16	561	194	SUCCESS	9
16	283	96	SUCCESS	10
16	2652	907	SUCCESS	11
16	313	106	SUCCESS	12
16	256	86	SUCCESS	13
16	567	190	SUCCESS	14
16	535	182	SUCCESS	15
16	284	96	SUCCESS	16
16	2658	907	SUCCESS	17
16	313	106	SUCCESS	18
16	254	86	SUCCESS	19
16	570	190	SUCCESS	20
16	532	182	SUCCESS	21
16	286	96	SUCCESS	22
16	2651	907	SUCCESS	23
16	316	106	SUCCESS	24
16	256	86	SUCCESS	25
16	566	190	SUCCESS	26
16	533	182	SUCCESS	27
16	283	96	SUCCESS	28
16	2645	907	SUCCESS	29
16	311	106	SUCCESS	30
16	258	86	SUCCESS	31
16	567	190	SUCCESS	32
16	534	182	SUCCESS	33
16	284	96	SUCCESS	34
16	2651	907	SUCCESS	35
16	312	106	SUCCESS	36
16	256	86	SUCCESS	37
16	568	190	SUCCESS	38
16	534	182	SUCCESS	39
16	285	96	SUCCESS	40
16	2650	907	SUCCESS	41
16	314	106	SUCCESS	42
16	255	86	SUCCESS	43
16	567	190	SUCCESS	44
16	533	182	SUCCESS	45
16	285	96	SUCCESS	46
16	2647	907	SUCCESS	47
16	312	106	SUCCESS	48
16	255	86	SUCCESS	49
16	568	190	SUCCESS	50
********************************************************************************
17	344	94	SUCCESS	1
17	889	256	SUCCESS	2
17	289	80	SUCCESS	3
17	1074	313	SUCCESS	4
17	941	272	SUCCESS	5
17	300	84	SUCCESS	6
17	332	96	SUCCESS	7
17	878	251	SUCCESS	8
17	708	203	SUCCESS	9
17	276	76	SUCCESS	10
17	579	169	SUCCESS	11
17	2223	639	SUCCESS	12
17	2120	618	SUCCESS	13
17	301	83	SUCCESS	14
17	3125	898	SUCCESS	15
17	5504	1585	SUCCESS	16
17	474	134	SUCCESS	17
17	1762	499	SUCCESS	18
17	1511	431	SUCCESS	19
17	1828	524	SUCCESS	20
17	2828	825	SUCCESS	21
17	583	167	SUCCESS	22
17	1542	444	SUCCESS	23
17	987	283	SUCCESS	24
17	1408	403	SUCCESS	25
17	5900	1687	SUCCESS	26
17	2901	840	SUCCESS	27
17	3942	1135	SUCCESS	28
17	413	118	SUCCESS	29
17	556	157	SUCCESS	30
17	1603	457	SUCCESS	31
17	1687	494	SUCCESS	32
17	683	195	SUCCESS	33
17	2242	655	SUCCESS	34
17	5445	1553	SUCCESS	35
17	2139	637	SUCCESS	36
17	2130	605	SUCCESS	37
17	1442	418	SUCCESS	38
17	3468	994	SUCCESS	39
17	2968	842	SUCCESS	40
17	342	97	SUCCESS	41
17	2596	744	SUCCESS	42
17	2838	818	SUCCESS	43
17	758	221	SUCCESS	44
17	1465	420	SUCCESS	45
17	3137	904	SUCCESS	46
17	705	203	SUCCESS	47
17	275	76	SUCCESS	48
17	580	169	SUCCESS	49
17	2210	639	SUCCESS	50
********************************************************************************
18	285	71	SUCCESS	1
18	6853	1792	SUCCESS	2
18	8322	2161	SUCCESS	3
18	1055	280	SUCCESS	4
18	389	99	SUCCESS	5
18	931	243	SUCCESS	6
18	3453	899	SUCCESS	7
18	2008	513	SUCCESS	8
18	1047	274	SUCCESS	9
18	381	96	SUCCESS	10
18	714	184	SUCCESS	11
18	2649	687	SUCCESS	12
18	3427	878	SUCCESS	13
18	6896	1792	SUCCESS	14
18	6231	1603	SUCCESS	15
18	9296	2410	SUCCESS	16
18	313	80	SUCCESS	17
18	3302	857	SUCCESS	18
18	765	196	SUCCESS	19
18	1161	299	SUCCESS	20
18	597	154	SUCCESS	21
18	8731	2249	SUCCESS	22
18	1343	352	SUCCESS	23
18	2436	622	SUCCESS	24
18	527	133	SUCCESS	25
18	1023	262	SUCCESS	26
18	3324	853	SUCCESS	27
18	941	245	SUCCESS	28
18	2546	652	SUCCESS	29
18	9231	2373	SUCCESS	30
18	873	225	SUCCESS	31
18	785	199	SUCCESS	32
18	779	199	SUCCESS	33
18	776	199	SUCCESS	34
18	779	199	SUCCESS	35
18	776	199	SUCCESS	36
18	778	199	SUCCESS	37
18	777	199	SUCCESS	38
18	777	199	SUCCESS	39
18	773	199	SUCCESS	40
18	777	199	SUCCESS	41
18	779	199	SUCCESS	42
18	779	199	SUCCESS	43
18	779	199	SUCCESS	44
18	776	199	SUCCESS	45
18	779	199	SUCCESS	46
18	778	199	SUCCESS	47
18	779	199	SUCCESS	48
18	778	199	SUCCESS	49
18	776	199	SUCCESS	50
********************************************************************************
19	1724	381	SUCCESS	1
19	367	79	SUCCESS	2
19	2700	598	SUCCESS	3
19	2551	560	SUCCESS	4
19	2637	587	SUCCESS	5
19	1156	257	SUCCESS	6
19	2398	531	SUCCESS	7
19	1001	222	SUCCESS	8
19	772	170	SUCCESS	9
19	999	222	SUCCESS	10
19	775	171	SUCCESS	11
19	1499	330	SUCCESS	12
19	5134	1130	SUCCESS	13
19	746	165	SUCCESS	14
19	2210	489	SUCCESS	15
19	407	89	SUCCESS	16
19	275	59	SUCCESS	17
19	4934	1090	SUCCESS	18
19	7775	1715	SUCCESS	19
19	1513	339	SUCCESS	20
19	2290	503	SUCCESS	21
19	972	214	SUCCESS	22
19	829	180	SUCCESS	23
19	1410	317	SUCCESS	24
19	9627	2125	SUCCESS	25
19	6358	1414	SUCCESS	26
19	579	127	SUCCESS	27
19	1641	369	SUCCESS	28
19	1179	262	SUCCESS	29
19	759	168	SUCCESS	30
19	5711	1270	SUCCESS	31
19	789	174	SUCCESS	32
19	809	182	SUCCESS	33
19	3983	881	SUCCESS	34
19	4465	990	SUCCESS	35
19	5490	1219	SUCCESS	36
19	2946	651	SUCCESS	37
19	763	167	SUCCESS	38
19	6348	1414	SUCCESS	39
19	575	127	SUCCESS	40
19	1647	369	SUCCESS	41
19	1184	262	SUCCESS	42
19	755	168	SUCCESS	43
19	5719	1270	SUCCESS	44
19	784	174	SUCCESS	45
19	808	182	SUCCESS	46
19	3979	881	SUCCESS	47
19	4463	990	SUCCESS	48
19	5502	1219	SUCCESS	49
19	2948	651	SUCCESS	50
********************************************************************************
20	3207	678	SUCCESS	1
20	2519	524	SUCCESS	2
20	1332	280	SUCCESS	3
20	510	107	SUCCESS	4
20	4854	1017	SUCCESS	5
20	601	125	SUCCESS	6
20	1857	391	SUCCESS	7
20	8172	1708	SUCCESS	8
20	2996	628	SUCCESS	9
20	2366	496	SUCCESS	10
20	709	149	SUCCESS	11
20	1106	235	SUCCESS	12
20	1476	310	SUCCESS	13
20	1007	213	SUCCESS	14
20	4646	966	SUCCESS	15
20	1293	268	SUCCESS	16
20	2871	598	SUCCESS	17
20	4521	941	SUCCESS	18
20	545	114	SUCCESS	19
20	2526	528	SUCCESS	20
20	5438	1149	SUCCESS	21
20	1718	360	SUCCESS	22
20	892	188	SUCCESS	23
20	979	205	SUCCESS	24
20	2283	481	SUCCESS	25
20	3124	655	SUCCESS	26
20	2884	608	SUCCESS	27
20	1133	239	SUCCESS	28
20	1863	392	SUCCESS	29
20	3565	747	SUCCESS	30
20	640	133	SUCCESS	31
20	850	178	SUCCESS	32
20	992	208	SUCCESS	33
20	2648	554	SUCCESS	34
20	8225	1735	SUCCESS	35
20	956	203	SUCCESS	36
20	7334	1537	SUCCESS	37
20	2843	593	SUCCESS	38
20	1276	271	SUCCESS	39
20	3554	744	SUCCESS	40
20	4237	898	SUCCESS	41
20	1260	264	SUCCESS	42
20	867	183	SUCCESS	43
20	3382	712	SUCCESS	44
20	4280	897	SUCCESS	45
20	4745	993	SUCCESS	46
20	1291	268	SUCCESS	47
20	2876	598	SUCCESS	48
20	4518	941	SUCCESS	49
20	545	114	SUCCESS	50
********************************************************************************
30	2207	214	SUCCESS	1
30	4010	389	SUCCESS	2
30	2753	266	SUCCESS	3
30	1997	194	SUCCESS	4
30	8720	835	SUCCESS	5
30	4172	402	SUCCESS	6
30	4813	463	SUCCESS	7
30	3932	382	SUCCESS	8
30	3496	338	SUCCESS	9
30	17954	1742	SUCCESS	10
30	8209	793	SUCCESS	11
30	2692	257	SUCCESS	12
30	18720	1795	SUCCESS	13
30	1611	155	SUCCESS	14
30	7764	748	SUCCESS	15
30	5168	498	SUCCESS	16
30	8581	825	SUCCESS	17
30	2927	281	SUCCESS	18
30	5528	535	SUCCESS	19
30	15865	1532	SUCCESS	20
30	5033	486	SUCCESS	21
30	5360	515	SUCCESS	22
30	4611	446	SUCCESS	23
30	3835	369	SUCCESS	24
30	16251	1568	SUCCESS	25
30	3262	313	SUCCESS	26
30	11348	1094	SUCCESS	27
30	10206	981	SUCCESS	28
30	1683	161	SUCCESS	29
30	23394	2244	SUCCESS	30
30	2994	288	SUCCESS	31
30	5364	515	SUCCESS	32
30	4080	396	SUCCESS	33
30	5212	506	SUCCESS	34
30	3737	358	SUCCESS	35
30	2978	288	SUCCESS	36
30	5358	515	SUCCESS	37
30	4050	396	SUCCESS	38
30	5170	506	SUCCESS	39
30	3726	358	SUCCESS	40
30	2949	288	SUCCESS	41
30	5312	515	SUCCESS	42
30	4089	396	SUCCESS	43
30	5221	506	SUCCESS	44
30	3743	358	SUCCESS	45
30	2992	288	SUCCESS	46
30	5334	515	SUCCESS	47
30	4089	396	SUCCESS	48
30	5184	506	SUCCESS	49
30	3715	358	SUCCESS	50
********************************************************************************
40	20032	1217	SUCCESS	1
40	10745	657	SUCCESS	2
40	11955	728	SUCCESS	3
40	9706	591	SUCCESS	4
40	32919	2004	SUCCESS	5
40	4576	281	SUCCESS	6
40	23475	1432	SUCCESS	7
40	8085	493	SUCCESS	8
40	6859	422	SUCCESS	9
40	10317	631	SUCCESS	10
40	7730	471	SUCCESS	11
40	21812	1332	SUCCESS	12
40	11183	683	SUCCESS	13
40	8246	502	SUCCESS	14
40	12149	741	SUCCESS	15
40	17307	1057	SUCCESS	16
40	6722	412	SUCCESS	17
40	8909	546	SUCCESS	18
40	6656	409	SUCCESS	19
40	4184	254	SUCCESS	20
40	6670	408	SUCCESS	21
40	5414	329	SUCCESS	22
40	35040	2132	SUCCESS	23
40	19041	1157	SUCCESS	24
40	9874	603	SUCCESS	25
40	20591	1256	SUCCESS	26
40	5960	365	SUCCESS	27
40	50571	3070	SUCCESS	28
40	8752	532	SUCCESS	29
40	4266	260	SUCCESS	30
40	4964	304	SUCCESS	31
40	21143	1289	SUCCESS	32
40	7554	459	SUCCESS	33
40	17656	1075	SUCCESS	34
40	5129	314	SUCCESS	35
40	4011	246	SUCCESS	36
40	11876	720	SUCCESS	37
40	4694	287	SUCCESS	38
40	7410	455	SUCCESS	39
40	6777	414	SUCCESS	40
40	6831	420	SUCCESS	41
40	10692	652	SUCCESS	42
40	20985	1277	SUCCESS	43
40	17855	1091	SUCCESS	44
40	11461	699	SUCCESS	45
40	9798	600	SUCCESS	46
40	4545	277	SUCCESS	47
40	20231	1235	SUCCESS	48
40	7739	474	SUCCESS	49
40	23587	1437	SUCCESS	50
********************************************************************************
50	5934	231	SUCCESS	1
50	9629	374	SUCCESS	2
50	17382	675	SUCCESS	3
50	7423	291	SUCCESS	4
50	21383	835	SUCCESS	5
50	12514	490	SUCCESS	6
50	48120	1869	SUCCESS	7
50	32260	1252	SUCCESS	8
50	11930	465	SUCCESS	9
50	33125	1279	SUCCESS	10
50	15182	594	SUCCESS	11
50	24629	957	SUCCESS	12
50	23260	904	SUCCESS	13
50	6756	264	SUCCESS	14
50	7591	295	SUCCESS	15
50	87743	3399	SUCCESS	16
50	21731	851	SUCCESS	17
50	10508	410	SUCCESS	18
50	6670	262	SUCCESS	19
50	18713	732	SUCCESS	20
50	15247	595	SUCCESS	21
50	17743	692	SUCCESS	22
50	21024	810	SUCCESS	23
50	15913	618	SUCCESS	24
50	21041	822	SUCCESS	25
50	12876	498	SUCCESS	26
50	18983	740	SUCCESS	27
50	23794	923	SUCCESS	28
50	40177	1556	SUCCESS	29
50	13235	515	SUCCESS	30
50	17970	701	SUCCESS	31
50	9148	357	SUCCESS	32
50	22634	878	SUCCESS	33
50	12244	478	SUCCESS	34
50	14036	548	SUCCESS	35
50	16739	653	SUCCESS	36
50	17839	695	SUCCESS	37
50	14032	546	SUCCESS	38
50	12268	476	SUCCESS	39
50	17093	667	SUCCESS	40
50	37685	1461	SUCCESS	41
50	20638	806	SUCCESS	42
50	14197	553	SUCCESS	43
50	22720	884	SUCCESS	44
50	63501	2460	SUCCESS	45
50	13401	522	SUCCESS	46
50	12186	477	SUCCESS	47
50	5872	227	SUCCESS	48
50	39526	1533	SUCCESS	49
50	40015	1559	SUCCESS	50
********************************************************************************
60	37961	1026	SUCCESS	1
60	107991	2921	SUCCESS	2
60	18961	516	SUCCESS	3
60	25890	701	SUCCESS	4
60	41842	1126	SUCCESS	5
60	32220	872	SUCCESS	6
60	68845	1847	SUCCESS	7
60	14916	400	SUCCESS	8
60	127038	3439	SUCCESS	9
60	20662	560	SUCCESS	10
60	87690	2353	SUCCESS	11
60	17343	469	SUCCESS	12
60	33405	903	SUCCESS	13
60	59695	1603	SUCCESS	14
60	60057	1614	SUCCESS	15
60	22864	613	SUCCESS	16
60	19466	526	SUCCESS	17
60	21993	588	SUCCESS	18
60	78012	2089	SUCCESS	19
60	85526	2295	SUCCESS	20
60	28168	763	SUCCESS	21
60	29082	787	SUCCESS	22
60	14842	400	SUCCESS	23
60	88847	2396	SUCCESS	24
60	18157	487	SUCCESS	25
60	37504	1012	SUCCESS	26
60	26046	703	SUCCESS	27
60	26366	711	SUCCESS	28
